at x=27; y=0;facet=5
at x=125; y=175;facet=2
at x=106; y=176;facet=3
at x=122; y=176;facet=6
at x=138; y=176;facet=6
at x=151; y=176;facet=5
at x=98; y=177;facet=2
at x=99; y=177;facet=4
at x=109; y=177;facet=1
at x=122; y=177;facet=4
at x=136; y=177;facet=5
at x=97; y=178;facet=4
at x=114; y=178;facet=1
at x=121; y=178;facet=2
at x=135; y=178;facet=3
at x=254; y=178;facet=5
at x=91; y=179;facet=4
at x=102; y=179;facet=3
at x=120; y=179;facet=4
at x=121; y=179;facet=1
at x=254; y=179;facet=1
at x=110; y=180;facet=1
at x=147; y=180;facet=3
at x=73; y=181;facet=3
at x=109; y=181;facet=1
at x=233; y=181;facet=1
at x=90; y=182;facet=5
at x=103; y=182;facet=5
at x=106; y=182;facet=5
at x=136; y=182;facet=2
at x=137; y=182;facet=6
at x=90; y=183;facet=3
at x=103; y=183;facet=4
at x=125; y=183;facet=6
at x=144; y=183;facet=5
at x=148; y=183;facet=3
at x=252; y=183;facet=4
at x=115; y=184;facet=1
at x=137; y=184;facet=5
at x=138; y=184;facet=1
at x=89; y=186;facet=5
at x=97; y=186;facet=1
at x=103; y=186;facet=3
at x=106; y=186;facet=3
at x=111; y=186;facet=4
at x=117; y=186;facet=6
at x=143; y=186;facet=5
at x=109; y=187;facet=5
at x=90; y=188;facet=1
at x=105; y=188;facet=6
at x=107; y=188;facet=2
at x=90; y=189;facet=2
at x=101; y=189;facet=1
at x=102; y=189;facet=1
at x=90; y=190;facet=2
at x=105; y=190;facet=4
at x=113; y=190;facet=1
at x=103; y=191;facet=6
at x=108; y=191;facet=5
at x=86; y=192;facet=6
at x=99; y=192;facet=6
at x=112; y=192;facet=1
at x=101; y=193;facet=3
at x=109; y=193;facet=2
at x=87; y=194;facet=3
at x=103; y=194;facet=1
at x=86; y=195;facet=4
at x=88; y=195;facet=2
at x=110; y=195;facet=2
at x=114; y=195;facet=3
at x=116; y=195;facet=3
at x=152; y=195;facet=1
at x=254; y=195;facet=2
at x=69; y=196;facet=2
at x=84; y=196;facet=6
at x=91; y=196;facet=4
at x=116; y=196;facet=3
at x=85; y=197;facet=5
at x=117; y=197;facet=6
at x=84; y=198;facet=6
at x=84; y=199;facet=5
at x=82; y=200;facet=1
at x=82; y=201;facet=2
at x=88; y=201;facet=2
at x=90; y=201;facet=6
at x=101; y=201;facet=3
at x=110; y=201;facet=2
at x=220; y=201;facet=3
at x=79; y=202;facet=2
at x=85; y=202;facet=5
at x=94; y=202;facet=2
at x=25; y=203;facet=2
at x=72; y=203;facet=4
at x=80; y=203;facet=6
at x=89; y=203;facet=3
at x=98; y=203;facet=6
at x=103; y=203;facet=2
at x=114; y=203;facet=3
at x=26; y=204;facet=4
at x=84; y=204;facet=4
at x=100; y=204;facet=1
at x=211; y=204;facet=4
at x=73; y=205;facet=1
at x=78; y=205;facet=3
at x=80; y=205;facet=3
at x=84; y=205;facet=5
at x=206; y=205;facet=5
at x=207; y=205;facet=6
at x=25; y=206;facet=4
at x=79; y=206;facet=3
at x=211; y=206;facet=3
at x=214; y=206;facet=5
at x=24; y=207;facet=1
at x=96; y=207;facet=5
at x=85; y=208;facet=4
at x=91; y=208;facet=1
at x=72; y=209;facet=3
at x=84; y=209;facet=2
at x=90; y=209;facet=5
at x=97; y=209;facet=3
at x=82; y=210;facet=3
at x=89; y=212;facet=3
at x=124; y=212;facet=6
at x=68; y=213;facet=2
at x=77; y=213;facet=3
at x=167; y=213;facet=4
at x=162; y=214;facet=4
at x=86; y=216;facet=6
at x=90; y=216;facet=1
at x=101; y=216;facet=3
at x=70; y=217;facet=2
at x=87; y=217;facet=2
at x=91; y=217;facet=4
at x=1; y=218;facet=1
at x=70; y=218;facet=4
at x=92; y=219;facet=2
at x=0; y=220;facet=2
at x=52; y=220;facet=2
at x=86; y=220;facet=3
at x=88; y=220;facet=2
at x=176; y=220;facet=5
at x=24; y=221;facet=6
at x=28; y=221;facet=3
at x=84; y=221;facet=1
at x=103; y=221;facet=1
at x=10; y=222;facet=2
at x=64; y=222;facet=4
at x=87; y=222;facet=4
at x=55; y=223;facet=1
at x=181; y=223;facet=1
at x=67; y=224;facet=5
at x=90; y=224;facet=1
at x=83; y=225;facet=2
at x=90; y=225;facet=2
at x=91; y=225;facet=2
at x=65; y=226;facet=3
at x=236; y=226;facet=2
at x=237; y=226;facet=4
at x=238; y=226;facet=3
at x=66; y=227;facet=6
at x=96; y=228;facet=3
at x=26; y=230;facet=6
at x=2; y=241;facet=5
at x=2; y=242;facet=5
