at x=101; y=0;facet=5
at x=193; y=43;facet=1
at x=230; y=43;facet=6
at x=187; y=44;facet=5
at x=238; y=44;facet=6
at x=192; y=45;facet=1
at x=194; y=45;facet=3
at x=230; y=45;facet=3
at x=43; y=46;facet=1
at x=52; y=46;facet=1
at x=54; y=46;facet=4
at x=188; y=46;facet=4
at x=192; y=46;facet=2
at x=199; y=46;facet=3
at x=200; y=46;facet=4
at x=211; y=46;facet=6
at x=243; y=46;facet=4
at x=52; y=47;facet=1
at x=54; y=47;facet=4
at x=191; y=47;facet=3
at x=218; y=47;facet=6
at x=54; y=48;facet=6
at x=56; y=48;facet=3
at x=203; y=48;facet=2
at x=214; y=48;facet=1
at x=45; y=49;facet=1
at x=64; y=49;facet=4
at x=187; y=49;facet=1
at x=192; y=49;facet=1
at x=198; y=49;facet=6
at x=202; y=49;facet=2
at x=221; y=49;facet=2
at x=222; y=49;facet=3
at x=54; y=50;facet=3
at x=55; y=50;facet=6
at x=56; y=50;facet=1
at x=57; y=50;facet=1
at x=65; y=50;facet=4
at x=192; y=50;facet=1
at x=193; y=50;facet=2
at x=201; y=50;facet=6
at x=216; y=50;facet=6
at x=219; y=50;facet=1
at x=220; y=50;facet=6
at x=223; y=50;facet=5
at x=224; y=50;facet=4
at x=227; y=50;facet=6
at x=57; y=51;facet=2
at x=58; y=51;facet=6
at x=63; y=51;facet=6
at x=188; y=51;facet=3
at x=217; y=51;facet=4
at x=220; y=51;facet=1
at x=53; y=52;facet=3
at x=55; y=52;facet=3
at x=56; y=52;facet=3
at x=57; y=52;facet=4
at x=60; y=52;facet=1
at x=193; y=52;facet=4
at x=218; y=52;facet=4
at x=220; y=52;facet=3
at x=189; y=53;facet=3
at x=214; y=53;facet=1
at x=219; y=53;facet=1
at x=52; y=54;facet=3
at x=54; y=54;facet=2
at x=191; y=54;facet=3
at x=198; y=54;facet=4
at x=199; y=54;facet=1
at x=205; y=54;facet=2
at x=45; y=55;facet=6
at x=54; y=55;facet=6
at x=58; y=55;facet=5
at x=60; y=55;facet=1
at x=190; y=55;facet=1
at x=191; y=55;facet=1
at x=193; y=55;facet=6
at x=213; y=55;facet=2
at x=211; y=56;facet=5
at x=189; y=57;facet=1
at x=194; y=57;facet=4
at x=200; y=57;facet=3
at x=54; y=58;facet=6
at x=201; y=58;facet=5
at x=38; y=59;facet=1
at x=175; y=59;facet=6
at x=212; y=59;facet=1
at x=208; y=60;facet=1
at x=23; y=61;facet=4
at x=39; y=61;facet=4
at x=135; y=61;facet=4
at x=164; y=61;facet=5
at x=194; y=61;facet=2
at x=211; y=61;facet=6
at x=6; y=62;facet=4
at x=68; y=62;facet=5
at x=164; y=62;facet=4
at x=18; y=63;facet=5
at x=19; y=63;facet=3
at x=33; y=63;facet=5
at x=163; y=63;facet=5
at x=67; y=64;facet=1
at x=90; y=64;facet=1
at x=100; y=64;facet=3
at x=204; y=64;facet=2
at x=63; y=65;facet=4
at x=66; y=65;facet=6
at x=67; y=65;facet=5
at x=68; y=65;facet=2
at x=164; y=65;facet=6
at x=204; y=65;facet=1
at x=68; y=66;facet=5
at x=165; y=66;facet=2
at x=198; y=66;facet=6
at x=17; y=67;facet=4
at x=136; y=67;facet=2
at x=161; y=67;facet=5
at x=198; y=67;facet=6
at x=202; y=67;facet=3
at x=203; y=67;facet=4
at x=11; y=68;facet=1
at x=19; y=68;facet=3
at x=65; y=68;facet=2
at x=69; y=68;facet=6
at x=133; y=68;facet=3
at x=162; y=68;facet=1
at x=63; y=69;facet=3
at x=136; y=69;facet=5
at x=195; y=69;facet=3
at x=200; y=69;facet=2
at x=61; y=70;facet=4
at x=64; y=70;facet=1
at x=195; y=70;facet=2
at x=197; y=70;facet=3
at x=199; y=70;facet=2
at x=200; y=70;facet=4
at x=61; y=71;facet=5
at x=62; y=71;facet=4
at x=63; y=71;facet=3
at x=194; y=71;facet=6
at x=11; y=72;facet=4
at x=135; y=72;facet=1
at x=198; y=72;facet=4
at x=64; y=73;facet=1
at x=65; y=73;facet=1
at x=62; y=74;facet=4
at x=105; y=74;facet=6
at x=120; y=74;facet=3
at x=63; y=75;facet=4
at x=134; y=75;facet=6
at x=54; y=76;facet=3
at x=55; y=76;facet=6
at x=119; y=76;facet=4
at x=170; y=76;facet=1
at x=171; y=76;facet=2
at x=55; y=77;facet=2
at x=59; y=77;facet=2
at x=60; y=77;facet=5
at x=63; y=77;facet=5
at x=134; y=77;facet=3
at x=65; y=78;facet=3
at x=52; y=79;facet=6
at x=56; y=79;facet=5
at x=57; y=79;facet=3
at x=60; y=79;facet=2
at x=116; y=79;facet=1
at x=53; y=80;facet=5
at x=56; y=80;facet=5
at x=59; y=80;facet=1
at x=61; y=80;facet=4
at x=62; y=80;facet=4
at x=63; y=80;facet=2
at x=99; y=80;facet=2
at x=161; y=80;facet=1
at x=162; y=80;facet=5
at x=165; y=80;facet=5
at x=54; y=81;facet=2
at x=159; y=81;facet=6
at x=162; y=81;facet=1
at x=49; y=82;facet=4
at x=52; y=82;facet=2
at x=53; y=82;facet=1
at x=54; y=82;facet=5
at x=160; y=82;facet=4
at x=54; y=83;facet=6
at x=66; y=83;facet=6
at x=117; y=83;facet=5
at x=131; y=83;facet=3
at x=132; y=83;facet=4
at x=1; y=84;facet=5
at x=44; y=84;facet=4
at x=45; y=84;facet=1
at x=49; y=84;facet=2
at x=46; y=85;facet=4
at x=115; y=85;facet=3
at x=160; y=85;facet=5
at x=45; y=86;facet=2
at x=47; y=86;facet=6
at x=114; y=86;facet=3
at x=94; y=87;facet=2
at x=117; y=87;facet=3
at x=48; y=88;facet=5
at x=48; y=89;facet=1
at x=116; y=89;facet=6
at x=117; y=89;facet=1
at x=39; y=90;facet=5
at x=47; y=90;facet=5
at x=10; y=93;facet=2
at x=44; y=93;facet=2
at x=47; y=93;facet=3
at x=26; y=94;facet=1
at x=44; y=94;facet=3
at x=47; y=94;facet=6
at x=156; y=94;facet=1
at x=46; y=95;facet=5
at x=176; y=95;facet=5
at x=44; y=96;facet=4
at x=45; y=96;facet=4
at x=203; y=96;facet=1
at x=110; y=97;facet=1
at x=157; y=97;facet=4
at x=40; y=98;facet=6
at x=42; y=98;facet=3
at x=43; y=98;facet=6
at x=40; y=101;facet=1
at x=44; y=101;facet=1
at x=86; y=102;facet=3
at x=157; y=102;facet=1
at x=86; y=103;facet=3
at x=157; y=103;facet=2
at x=147; y=104;facet=1
at x=148; y=104;facet=1
at x=143; y=107;facet=5
at x=189; y=108;facet=6
at x=141; y=110;facet=1
at x=89; y=111;facet=4
at x=33; y=112;facet=2
at x=87; y=112;facet=3
at x=140; y=114;facet=4
at x=145; y=114;facet=5
at x=138; y=115;facet=4
at x=139; y=115;facet=1
at x=254; y=116;facet=6
at x=38; y=117;facet=5
at x=145; y=118;facet=1
at x=147; y=118;facet=1
at x=152; y=119;facet=5
at x=106; y=125;facet=3
at x=96; y=126;facet=2
at x=102; y=126;facet=1
at x=103; y=126;facet=5
at x=105; y=126;facet=6
at x=104; y=127;facet=4
at x=105; y=127;facet=3
at x=107; y=127;facet=3
at x=126; y=127;facet=6
at x=129; y=127;facet=6
at x=104; y=128;facet=1
at x=108; y=128;facet=1
at x=109; y=128;facet=6
at x=107; y=129;facet=1
at x=241; y=129;facet=6
at x=4; y=130;facet=6
at x=12; y=131;facet=1
at x=95; y=131;facet=5
at x=106; y=131;facet=3
at x=127; y=131;facet=5
at x=95; y=132;facet=6
at x=97; y=132;facet=4
at x=106; y=132;facet=1
at x=17; y=133;facet=6
at x=125; y=133;facet=2
at x=24; y=134;facet=2
at x=124; y=134;facet=4
at x=126; y=135;facet=5
at x=148; y=135;facet=3
at x=187; y=135;facet=5
at x=22; y=136;facet=2
at x=94; y=136;facet=1
at x=124; y=137;facet=5
at x=125; y=137;facet=5
at x=70; y=138;facet=4
at x=95; y=138;facet=2
at x=97; y=138;facet=1
at x=24; y=139;facet=4
at x=95; y=140;facet=2
at x=98; y=140;facet=2
at x=30; y=143;facet=4
at x=92; y=144;facet=3
at x=105; y=144;facet=3
at x=130; y=144;facet=1
at x=105; y=145;facet=4
at x=128; y=146;facet=1
at x=129; y=146;facet=5
at x=135; y=146;facet=6
at x=29; y=148;facet=6
at x=33; y=148;facet=4
at x=32; y=149;facet=4
at x=103; y=149;facet=4
at x=104; y=150;facet=6
at x=32; y=151;facet=2
at x=140; y=151;facet=6
at x=224; y=151;facet=5
at x=242; y=151;facet=3
at x=109; y=152;facet=6
at x=139; y=152;facet=1
at x=142; y=152;facet=6
at x=189; y=152;facet=4
at x=107; y=153;facet=1
at x=140; y=153;facet=5
at x=142; y=153;facet=6
at x=70; y=154;facet=3
at x=119; y=154;facet=2
at x=109; y=155;facet=3
at x=138; y=155;facet=6
at x=204; y=155;facet=3
at x=99; y=156;facet=4
at x=147; y=156;facet=1
at x=118; y=157;facet=3
at x=223; y=157;facet=2
at x=133; y=158;facet=4
at x=248; y=158;facet=4
at x=146; y=159;facet=5
at x=90; y=160;facet=2
at x=129; y=160;facet=1
at x=138; y=160;facet=4
at x=146; y=160;facet=6
at x=147; y=161;facet=1
at x=198; y=161;facet=2
at x=102; y=162;facet=3
at x=122; y=162;facet=2
at x=105; y=163;facet=3
at x=126; y=163;facet=4
at x=140; y=163;facet=1
at x=132; y=164;facet=6
at x=252; y=164;facet=1
at x=119; y=165;facet=3
at x=141; y=165;facet=3
at x=142; y=165;facet=2
at x=253; y=165;facet=2
at x=129; y=166;facet=3
at x=142; y=166;facet=6
at x=137; y=167;facet=3
at x=140; y=167;facet=3
at x=254; y=167;facet=5
at x=126; y=168;facet=2
at x=206; y=168;facet=1
at x=110; y=169;facet=5
at x=130; y=169;facet=2
at x=136; y=169;facet=3
at x=138; y=169;facet=4
at x=68; y=170;facet=6
at x=109; y=170;facet=3
at x=135; y=170;facet=1
at x=136; y=170;facet=4
at x=69; y=171;facet=4
at x=134; y=171;facet=1
at x=106; y=172;facet=3
at x=109; y=172;facet=2
at x=149; y=172;facet=3
at x=202; y=173;facet=1
at x=88; y=174;facet=5
at x=108; y=174;facet=3
at x=124; y=174;facet=6
at x=92; y=175;facet=3
at x=105; y=175;facet=2
at x=112; y=175;facet=4
at x=132; y=175;facet=6
at x=140; y=175;facet=2
at x=99; y=176;facet=6
at x=105; y=176;facet=1
at x=124; y=176;facet=5
at x=125; y=176;facet=6
at x=132; y=176;facet=4
at x=123; y=177;facet=5
at x=137; y=177;facet=1
at x=100; y=178;facet=3
at x=101; y=178;facet=4
at x=122; y=178;facet=5
at x=251; y=178;facet=3
at x=103; y=179;facet=1
at x=114; y=179;facet=4
at x=115; y=179;facet=5
at x=121; y=179;facet=3
at x=87; y=180;facet=3
at x=88; y=180;facet=4
at x=110; y=180;facet=6
at x=111; y=180;facet=4
at x=120; y=180;facet=3
at x=127; y=180;facet=1
at x=148; y=180;facet=2
at x=89; y=181;facet=4
at x=140; y=181;facet=3
at x=102; y=182;facet=5
at x=103; y=182;facet=4
at x=107; y=182;facet=4
at x=139; y=182;facet=1
at x=141; y=182;facet=5
at x=92; y=183;facet=3
at x=104; y=183;facet=4
at x=137; y=183;facet=5
at x=141; y=183;facet=5
at x=144; y=184;facet=4
at x=98; y=185;facet=2
at x=105; y=185;facet=4
at x=106; y=185;facet=6
at x=88; y=186;facet=3
at x=91; y=186;facet=4
at x=111; y=186;facet=6
at x=109; y=187;facet=4
at x=116; y=187;facet=5
at x=84; y=188;facet=4
at x=98; y=188;facet=4
at x=113; y=188;facet=4
at x=116; y=188;facet=2
at x=114; y=189;facet=2
at x=115; y=189;facet=6
at x=88; y=190;facet=6
at x=90; y=190;facet=4
at x=89; y=191;facet=6
at x=111; y=191;facet=6
at x=115; y=191;facet=1
at x=84; y=192;facet=2
at x=105; y=192;facet=5
at x=107; y=192;facet=5
at x=111; y=192;facet=2
at x=82; y=193;facet=2
at x=117; y=193;facet=3
at x=87; y=194;facet=6
at x=88; y=194;facet=4
at x=105; y=194;facet=4
at x=108; y=194;facet=4
at x=115; y=194;facet=6
at x=88; y=195;facet=2
at x=91; y=195;facet=4
at x=92; y=195;facet=6
at x=111; y=195;facet=5
at x=87; y=196;facet=6
at x=89; y=196;facet=1
at x=153; y=196;facet=3
at x=114; y=197;facet=6
at x=82; y=198;facet=2
at x=91; y=198;facet=3
at x=115; y=198;facet=6
at x=119; y=198;facet=3
at x=78; y=199;facet=1
at x=91; y=199;facet=4
at x=93; y=199;facet=6
at x=117; y=199;facet=6
at x=80; y=200;facet=6
at x=81; y=200;facet=3
at x=86; y=200;facet=6
at x=89; y=200;facet=1
at x=99; y=200;facet=2
at x=106; y=200;facet=4
at x=92; y=201;facet=3
at x=78; y=202;facet=1
at x=81; y=202;facet=6
at x=89; y=202;facet=2
at x=104; y=202;facet=4
at x=110; y=202;facet=3
at x=111; y=202;facet=6
at x=23; y=203;facet=1
at x=24; y=203;facet=5
at x=83; y=203;facet=2
at x=87; y=203;facet=6
at x=89; y=203;facet=2
at x=93; y=203;facet=5
at x=101; y=203;facet=1
at x=111; y=203;facet=5
at x=81; y=204;facet=1
at x=87; y=204;facet=4
at x=91; y=204;facet=4
at x=87; y=205;facet=3
at x=25; y=206;facet=4
at x=86; y=206;facet=4
at x=205; y=206;facet=1
at x=23; y=207;facet=1
at x=25; y=207;facet=5
at x=28; y=207;facet=2
at x=86; y=207;facet=1
at x=91; y=207;facet=2
at x=24; y=208;facet=4
at x=96; y=208;facet=4
at x=26; y=210;facet=3
at x=82; y=210;facet=5
at x=161; y=210;facet=1
at x=100; y=211;facet=5
at x=0; y=213;facet=6
at x=118; y=213;facet=5
at x=69; y=215;facet=1
at x=76; y=215;facet=2
at x=98; y=215;facet=6
at x=99; y=216;facet=4
at x=88; y=217;facet=1
at x=92; y=217;facet=5
at x=90; y=218;facet=3
at x=0; y=220;facet=5
at x=55; y=220;facet=6
at x=89; y=220;facet=1
at x=69; y=221;facet=5
at x=86; y=221;facet=5
at x=88; y=221;facet=3
at x=89; y=221;facet=3
at x=91; y=221;facet=2
at x=68; y=222;facet=5
at x=82; y=222;facet=2
at x=84; y=222;facet=2
at x=85; y=222;facet=6
at x=234; y=222;facet=3
at x=238; y=222;facet=1
at x=49; y=223;facet=3
at x=53; y=223;facet=4
at x=86; y=223;facet=1
at x=237; y=223;facet=2
at x=50; y=224;facet=1
at x=81; y=224;facet=5
at x=85; y=224;facet=2
at x=102; y=224;facet=1
at x=236; y=224;facet=4
at x=237; y=224;facet=1
at x=239; y=224;facet=1
at x=90; y=225;facet=3
at x=238; y=225;facet=1
at x=75; y=226;facet=1
at x=93; y=228;facet=1
at x=96; y=229;facet=6
at x=97; y=229;facet=3
at x=0; y=233;facet=4
at x=7; y=235;facet=1
at x=3; y=242;facet=3
