at x=99; y=0;facet=4
at x=57; y=77;facet=5
at x=58; y=77;facet=3
at x=168; y=77;facet=1
at x=193; y=77;facet=6
at x=222; y=77;facet=6
at x=53; y=78;facet=5
at x=65; y=78;facet=6
at x=117; y=78;facet=1
at x=62; y=79;facet=1
at x=111; y=79;facet=5
at x=118; y=79;facet=3
at x=50; y=80;facet=3
at x=62; y=80;facet=6
at x=165; y=80;facet=2
at x=41; y=81;facet=3
at x=45; y=81;facet=2
at x=53; y=81;facet=5
at x=54; y=81;facet=2
at x=55; y=81;facet=1
at x=79; y=81;facet=4
at x=121; y=81;facet=5
at x=123; y=81;facet=4
at x=131; y=81;facet=2
at x=48; y=82;facet=2
at x=50; y=82;facet=4
at x=51; y=82;facet=1
at x=132; y=82;facet=6
at x=47; y=83;facet=3
at x=46; y=84;facet=5
at x=2; y=85;facet=1
at x=3; y=85;facet=6
at x=7; y=85;facet=1
at x=47; y=85;facet=1
at x=48; y=85;facet=4
at x=94; y=86;facet=6
at x=44; y=88;facet=3
at x=45; y=88;facet=6
at x=117; y=88;facet=3
at x=115; y=90;facet=3
at x=115; y=93;facet=6
at x=44; y=94;facet=5
at x=46; y=94;facet=5
at x=157; y=95;facet=2
at x=175; y=95;facet=4
at x=28; y=96;facet=6
at x=40; y=97;facet=3
at x=44; y=97;facet=4
at x=40; y=98;facet=2
at x=151; y=100;facet=5
at x=45; y=101;facet=3
at x=41; y=102;facet=1
at x=112; y=102;facet=3
at x=110; y=104;facet=6
at x=147; y=104;facet=5
at x=80; y=105;facet=2
at x=156; y=106;facet=5
at x=146; y=108;facet=3
at x=154; y=108;facet=2
at x=86; y=109;facet=3
at x=77; y=110;facet=3
at x=89; y=110;facet=4
at x=78; y=111;facet=1
at x=79; y=111;facet=4
at x=147; y=111;facet=2
at x=151; y=111;facet=3
at x=34; y=112;facet=2
at x=135; y=113;facet=1
at x=144; y=113;facet=6
at x=144; y=114;facet=5
at x=87; y=115;facet=5
at x=148; y=115;facet=2
at x=141; y=117;facet=3
at x=143; y=118;facet=2
at x=148; y=118;facet=1
at x=186; y=118;facet=1
at x=142; y=119;facet=5
at x=98; y=127;facet=1
at x=128; y=127;facet=5
at x=102; y=128;facet=1
at x=106; y=130;facet=2
at x=109; y=130;facet=5
at x=1; y=131;facet=5
at x=125; y=131;facet=3
at x=199; y=132;facet=6
at x=241; y=133;facet=5
at x=80; y=134;facet=6
at x=126; y=134;facet=6
at x=23; y=135;facet=5
at x=125; y=135;facet=1
at x=126; y=135;facet=3
at x=21; y=136;facet=4
at x=95; y=136;facet=6
at x=187; y=136;facet=4
at x=71; y=138;facet=3
at x=102; y=140;facet=6
at x=101; y=141;facet=5
at x=115; y=141;facet=5
at x=30; y=142;facet=4
at x=100; y=142;facet=3
at x=105; y=142;facet=5
at x=116; y=142;facet=1
at x=117; y=143;facet=6
at x=101; y=144;facet=3
at x=133; y=144;facet=4
at x=134; y=144;facet=4
at x=19; y=145;facet=4
at x=90; y=145;facet=5
at x=134; y=145;facet=2
at x=136; y=145;facet=4
at x=131; y=146;facet=5
at x=228; y=146;facet=5
at x=30; y=147;facet=6
at x=86; y=147;facet=6
at x=135; y=147;facet=6
at x=135; y=148;facet=4
at x=95; y=151;facet=2
at x=110; y=152;facet=1
at x=134; y=152;facet=5
at x=142; y=152;facet=5
at x=188; y=152;facet=3
at x=252; y=152;facet=1
at x=83; y=153;facet=6
at x=116; y=153;facet=1
at x=118; y=154;facet=2
at x=110; y=155;facet=5
at x=117; y=156;facet=2
at x=115; y=157;facet=4
at x=132; y=157;facet=1
at x=112; y=158;facet=5
at x=88; y=159;facet=6
at x=129; y=159;facet=4
at x=146; y=159;facet=6
at x=89; y=160;facet=3
at x=145; y=160;facet=3
at x=199; y=160;facet=4
at x=200; y=160;facet=4
at x=118; y=161;facet=1
at x=132; y=162;facet=6
at x=143; y=162;facet=2
at x=247; y=162;facet=6
at x=104; y=163;facet=6
at x=251; y=164;facet=6
at x=103; y=165;facet=4
at x=119; y=165;facet=3
at x=120; y=165;facet=4
at x=252; y=165;facet=4
at x=128; y=166;facet=4
at x=130; y=166;facet=5
at x=131; y=166;facet=5
at x=252; y=166;facet=3
at x=127; y=167;facet=4
at x=122; y=168;facet=1
at x=139; y=168;facet=2
at x=148; y=168;facet=6
at x=112; y=169;facet=1
at x=144; y=169;facet=6
at x=96; y=170;facet=1
at x=110; y=170;facet=4
at x=86; y=171;facet=2
at x=94; y=171;facet=4
at x=108; y=171;facet=3
at x=143; y=171;facet=4
at x=137; y=172;facet=1
at x=155; y=172;facet=6
at x=102; y=173;facet=5
at x=103; y=173;facet=3
at x=121; y=173;facet=2
at x=136; y=173;facet=2
at x=149; y=173;facet=4
at x=93; y=174;facet=4
at x=136; y=174;facet=2
at x=203; y=174;facet=2
at x=242; y=174;facet=3
at x=124; y=175;facet=4
at x=100; y=176;facet=3
at x=108; y=176;facet=4
at x=116; y=176;facet=5
at x=135; y=176;facet=2
at x=186; y=176;facet=1
at x=109; y=177;facet=2
at x=115; y=177;facet=4
at x=121; y=177;facet=2
at x=102; y=178;facet=4
at x=105; y=178;facet=1
at x=114; y=178;facet=5
at x=132; y=178;facet=1
at x=134; y=178;facet=4
at x=141; y=178;facet=3
at x=143; y=178;facet=6
at x=88; y=179;facet=6
at x=92; y=179;facet=2
at x=103; y=179;facet=3
at x=112; y=179;facet=6
at x=113; y=179;facet=1
at x=133; y=179;facet=1
at x=138; y=180;facet=6
at x=139; y=180;facet=2
at x=92; y=181;facet=2
at x=114; y=181;facet=4
at x=136; y=181;facet=4
at x=87; y=182;facet=3
at x=88; y=182;facet=3
at x=93; y=182;facet=3
at x=137; y=182;facet=3
at x=80; y=183;facet=2
at x=114; y=183;facet=6
at x=119; y=183;facet=1
at x=120; y=183;facet=3
at x=88; y=184;facet=4
at x=112; y=184;facet=2
at x=119; y=184;facet=5
at x=106; y=185;facet=3
at x=138; y=185;facet=2
at x=142; y=185;facet=6
at x=87; y=186;facet=5
at x=93; y=186;facet=3
at x=101; y=186;facet=5
at x=88; y=187;facet=3
at x=90; y=187;facet=6
at x=111; y=187;facet=5
at x=118; y=187;facet=6
at x=142; y=187;facet=4
at x=88; y=188;facet=4
at x=90; y=188;facet=1
at x=98; y=188;facet=3
at x=90; y=189;facet=4
at x=109; y=189;facet=2
at x=115; y=189;facet=4
at x=196; y=189;facet=5
at x=104; y=190;facet=4
at x=84; y=191;facet=1
at x=89; y=191;facet=2
at x=111; y=191;facet=6
at x=106; y=192;facet=4
at x=82; y=193;facet=6
at x=89; y=193;facet=1
at x=104; y=193;facet=2
at x=107; y=193;facet=5
at x=116; y=193;facet=4
at x=117; y=193;facet=2
at x=85; y=194;facet=4
at x=105; y=194;facet=5
at x=107; y=194;facet=2
at x=103; y=195;facet=5
at x=115; y=195;facet=5
at x=117; y=195;facet=5
at x=254; y=195;facet=1
at x=87; y=196;facet=2
at x=88; y=196;facet=3
at x=89; y=196;facet=5
at x=91; y=196;facet=3
at x=94; y=197;facet=1
at x=113; y=197;facet=6
at x=82; y=198;facet=6
at x=115; y=198;facet=3
at x=117; y=198;facet=2
at x=80; y=199;facet=6
at x=83; y=199;facet=4
at x=85; y=199;facet=4
at x=90; y=199;facet=6
at x=151; y=199;facet=2
at x=74; y=200;facet=2
at x=84; y=200;facet=1
at x=89; y=200;facet=3
at x=91; y=200;facet=1
at x=94; y=200;facet=3
at x=78; y=201;facet=1
at x=84; y=201;facet=4
at x=110; y=201;facet=1
at x=81; y=202;facet=5
at x=82; y=202;facet=4
at x=89; y=202;facet=6
at x=91; y=202;facet=5
at x=94; y=202;facet=3
at x=101; y=202;facet=5
at x=109; y=202;facet=1
at x=112; y=202;facet=4
at x=99; y=203;facet=2
at x=101; y=203;facet=2
at x=109; y=203;facet=3
at x=105; y=204;facet=4
at x=215; y=204;facet=1
at x=91; y=205;facet=2
at x=101; y=205;facet=6
at x=211; y=205;facet=4
at x=213; y=205;facet=4
at x=28; y=206;facet=3
at x=29; y=206;facet=6
at x=73; y=206;facet=6
at x=24; y=207;facet=5
at x=25; y=207;facet=5
at x=120; y=207;facet=1
at x=81; y=208;facet=3
at x=71; y=209;facet=6
at x=91; y=209;facet=1
at x=122; y=210;facet=2
at x=89; y=211;facet=1
at x=96; y=211;facet=6
at x=122; y=211;facet=2
at x=98; y=212;facet=4
at x=0; y=213;facet=4
at x=78; y=213;facet=6
at x=121; y=213;facet=5
at x=75; y=214;facet=3
at x=77; y=214;facet=3
at x=119; y=214;facet=4
at x=1; y=215;facet=1
at x=82; y=215;facet=2
at x=118; y=215;facet=4
at x=68; y=216;facet=5
at x=87; y=216;facet=1
at x=99; y=216;facet=4
at x=0; y=217;facet=1
at x=75; y=217;facet=1
at x=91; y=217;facet=1
at x=69; y=218;facet=6
at x=103; y=219;facet=4
at x=55; y=220;facet=4
at x=83; y=220;facet=4
at x=232; y=220;facet=3
at x=48; y=221;facet=2
at x=69; y=221;facet=3
at x=101; y=221;facet=2
at x=176; y=221;facet=6
at x=62; y=222;facet=3
at x=82; y=222;facet=3
at x=87; y=222;facet=1
at x=236; y=222;facet=3
at x=14; y=223;facet=5
at x=56; y=223;facet=6
at x=64; y=223;facet=1
at x=91; y=223;facet=6
at x=234; y=223;facet=4
at x=86; y=224;facet=3
at x=101; y=224;facet=2
at x=103; y=224;facet=1
at x=91; y=225;facet=4
at x=93; y=225;facet=2
at x=65; y=226;facet=3
at x=238; y=226;facet=4
at x=79; y=228;facet=1
at x=96; y=228;facet=3
at x=95; y=229;facet=6
at x=7; y=237;facet=2
