at x=14; y=0;facet=1
at x=215; y=51;facet=5
at x=217; y=51;facet=1
at x=219; y=51;facet=2
at x=220; y=51;facet=1
at x=227; y=51;facet=3
at x=55; y=52;facet=2
at x=57; y=52;facet=1
at x=58; y=52;facet=4
at x=198; y=52;facet=3
at x=200; y=52;facet=2
at x=202; y=52;facet=3
at x=53; y=53;facet=1
at x=54; y=53;facet=6
at x=60; y=53;facet=2
at x=189; y=53;facet=1
at x=192; y=53;facet=1
at x=212; y=53;facet=1
at x=214; y=53;facet=3
at x=188; y=54;facet=6
at x=198; y=54;facet=3
at x=205; y=54;facet=2
at x=213; y=54;facet=6
at x=214; y=54;facet=1
at x=55; y=55;facet=1
at x=57; y=55;facet=2
at x=176; y=55;facet=6
at x=188; y=55;facet=1
at x=189; y=55;facet=1
at x=201; y=55;facet=6
at x=194; y=56;facet=3
at x=57; y=57;facet=3
at x=211; y=57;facet=6
at x=196; y=58;facet=2
at x=211; y=58;facet=6
at x=136; y=59;facet=3
at x=38; y=60;facet=5
at x=177; y=60;facet=1
at x=194; y=60;facet=4
at x=70; y=62;facet=5
at x=165; y=62;facet=2
at x=207; y=62;facet=5
at x=209; y=62;facet=2
at x=246; y=62;facet=2
at x=67; y=63;facet=1
at x=70; y=63;facet=1
at x=88; y=63;facet=6
at x=165; y=63;facet=4
at x=206; y=63;facet=6
at x=207; y=63;facet=2
at x=34; y=64;facet=3
at x=66; y=64;facet=5
at x=69; y=64;facet=6
at x=71; y=64;facet=4
at x=166; y=64;facet=2
at x=19; y=65;facet=3
at x=101; y=65;facet=2
at x=167; y=65;facet=5
at x=198; y=65;facet=3
at x=201; y=65;facet=3
at x=67; y=66;facet=4
at x=70; y=66;facet=5
at x=161; y=66;facet=1
at x=163; y=66;facet=2
at x=166; y=66;facet=4
at x=206; y=66;facet=2
at x=160; y=67;facet=6
at x=166; y=67;facet=4
at x=167; y=67;facet=5
at x=204; y=67;facet=4
at x=12; y=68;facet=3
at x=17; y=68;facet=1
at x=63; y=68;facet=4
at x=66; y=68;facet=6
at x=132; y=68;facet=3
at x=231; y=68;facet=5
at x=22; y=69;facet=5
at x=133; y=69;facet=3
at x=65; y=70;facet=5
at x=66; y=70;facet=6
at x=67; y=70;facet=4
at x=22; y=71;facet=6
at x=63; y=71;facet=5
at x=67; y=71;facet=1
at x=69; y=71;facet=2
at x=198; y=71;facet=1
at x=224; y=71;facet=6
at x=65; y=72;facet=1
at x=83; y=72;facet=1
at x=64; y=73;facet=3
at x=134; y=73;facet=1
at x=137; y=73;facet=6
at x=193; y=73;facet=6
at x=65; y=74;facet=5
at x=127; y=74;facet=6
at x=169; y=74;facet=4
at x=170; y=74;facet=5
at x=64; y=75;facet=4
at x=134; y=75;facet=5
at x=135; y=75;facet=4
at x=63; y=76;facet=1
at x=63; y=77;facet=1
at x=125; y=77;facet=1
at x=135; y=77;facet=3
at x=61; y=78;facet=3
at x=115; y=78;facet=4
at x=164; y=78;facet=2
at x=0; y=79;facet=3
at x=38; y=79;facet=5
at x=50; y=79;facet=4
at x=55; y=79;facet=1
at x=59; y=79;facet=2
at x=61; y=79;facet=3
at x=116; y=79;facet=1
at x=54; y=80;facet=6
at x=55; y=80;facet=4
at x=56; y=80;facet=1
at x=57; y=80;facet=4
at x=99; y=80;facet=3
at x=111; y=80;facet=1
at x=159; y=80;facet=6
at x=53; y=81;facet=3
at x=54; y=81;facet=6
at x=116; y=81;facet=2
at x=120; y=81;facet=3
at x=36; y=82;facet=3
at x=46; y=82;facet=4
at x=48; y=82;facet=3
at x=7; y=83;facet=3
at x=42; y=83;facet=3
at x=44; y=83;facet=6
at x=46; y=83;facet=2
at x=52; y=83;facet=5
at x=66; y=83;facet=5
at x=110; y=83;facet=3
at x=44; y=84;facet=5
at x=46; y=84;facet=1
at x=47; y=84;facet=6
at x=43; y=85;facet=3
at x=49; y=85;facet=6
at x=44; y=86;facet=2
at x=118; y=87;facet=5
at x=120; y=87;facet=6
at x=39; y=88;facet=6
at x=26; y=89;facet=4
at x=44; y=89;facet=5
at x=46; y=89;facet=4
at x=64; y=91;facet=1
at x=118; y=91;facet=3
at x=46; y=92;facet=1
at x=10; y=93;facet=4
at x=43; y=93;facet=2
at x=64; y=93;facet=4
at x=26; y=94;facet=5
at x=44; y=94;facet=1
at x=27; y=95;facet=2
at x=44; y=95;facet=1
at x=44; y=96;facet=4
at x=45; y=96;facet=5
at x=112; y=96;facet=5
at x=176; y=96;facet=6
at x=46; y=97;facet=1
at x=86; y=98;facet=4
at x=41; y=99;facet=6
at x=40; y=100;facet=1
at x=152; y=100;facet=6
at x=202; y=100;facet=2
at x=44; y=101;facet=5
at x=0; y=102;facet=1
at x=86; y=102;facet=6
at x=0; y=103;facet=6
at x=87; y=104;facet=3
at x=186; y=104;facet=5
at x=88; y=105;facet=2
at x=156; y=105;facet=3
at x=8; y=106;facet=5
at x=80; y=106;facet=6
at x=110; y=106;facet=4
at x=79; y=108;facet=1
at x=156; y=108;facet=2
at x=190; y=109;facet=6
at x=88; y=111;facet=4
at x=78; y=112;facet=1
at x=141; y=112;facet=2
at x=80; y=113;facet=6
at x=134; y=113;facet=2
at x=148; y=113;facet=6
at x=27; y=114;facet=2
at x=145; y=114;facet=6
at x=38; y=122;facet=4
at x=105; y=125;facet=3
at x=126; y=125;facet=6
at x=103; y=127;facet=6
at x=128; y=127;facet=6
at x=104; y=128;facet=1
at x=105; y=128;facet=2
at x=108; y=128;facet=6
at x=109; y=128;facet=2
at x=127; y=128;facet=2
at x=0; y=130;facet=2
at x=4; y=130;facet=3
at x=124; y=130;facet=4
at x=128; y=130;facet=2
at x=96; y=131;facet=1
at x=126; y=131;facet=4
at x=19; y=132;facet=5
at x=95; y=132;facet=6
at x=126; y=133;facet=3
at x=96; y=134;facet=4
at x=19; y=135;facet=2
at x=22; y=135;facet=1
at x=23; y=135;facet=3
at x=148; y=135;facet=6
at x=160; y=135;facet=6
at x=24; y=136;facet=3
at x=101; y=136;facet=3
at x=126; y=136;facet=4
at x=98; y=138;facet=3
at x=101; y=140;facet=3
at x=105; y=141;facet=2
at x=104; y=142;facet=1
at x=117; y=143;facet=4
at x=29; y=144;facet=6
at x=105; y=144;facet=5
at x=135; y=144;facet=3
at x=87; y=146;facet=5
at x=131; y=146;facet=5
at x=132; y=147;facet=2
at x=136; y=147;facet=5
at x=85; y=148;facet=1
at x=142; y=149;facet=6
at x=94; y=150;facet=3
at x=109; y=152;facet=1
at x=141; y=152;facet=6
at x=142; y=152;facet=5
at x=113; y=153;facet=6
at x=116; y=153;facet=3
at x=133; y=153;facet=4
at x=240; y=153;facet=5
at x=240; y=154;facet=3
at x=86; y=155;facet=5
at x=107; y=155;facet=6
at x=115; y=155;facet=1
at x=116; y=155;facet=3
at x=145; y=157;facet=3
at x=98; y=158;facet=1
at x=120; y=158;facet=4
at x=139; y=159;facet=1
at x=117; y=160;facet=5
at x=129; y=160;facet=1
at x=200; y=160;facet=4
at x=127; y=161;facet=4
at x=129; y=161;facet=1
at x=141; y=161;facet=5
at x=142; y=161;facet=4
at x=200; y=161;facet=2
at x=94; y=162;facet=6
at x=139; y=162;facet=2
at x=102; y=163;facet=6
at x=123; y=163;facet=1
at x=126; y=163;facet=6
at x=130; y=163;facet=6
at x=129; y=164;facet=5
at x=251; y=164;facet=5
at x=133; y=165;facet=2
at x=252; y=165;facet=3
at x=113; y=168;facet=1
at x=149; y=168;facet=4
at x=84; y=169;facet=4
at x=128; y=169;facet=3
at x=130; y=169;facet=2
at x=143; y=169;facet=3
at x=149; y=169;facet=5
at x=95; y=170;facet=4
at x=111; y=171;facet=6
at x=94; y=172;facet=3
at x=119; y=172;facet=6
at x=155; y=172;facet=2
at x=242; y=172;facet=4
at x=103; y=173;facet=1
at x=117; y=173;facet=6
at x=201; y=173;facet=6
at x=242; y=173;facet=3
at x=112; y=174;facet=1
at x=118; y=174;facet=5
at x=132; y=174;facet=6
at x=93; y=175;facet=2
at x=110; y=175;facet=6
at x=111; y=175;facet=5
at x=118; y=175;facet=3
at x=132; y=175;facet=3
at x=140; y=175;facet=4
at x=198; y=175;facet=3
at x=143; y=176;facet=2
at x=102; y=177;facet=2
at x=103; y=177;facet=2
at x=114; y=177;facet=4
at x=131; y=177;facet=3
at x=132; y=177;facet=1
at x=133; y=177;facet=4
at x=106; y=178;facet=4
at x=142; y=178;facet=4
at x=106; y=179;facet=4
at x=117; y=179;facet=1
at x=132; y=179;facet=1
at x=251; y=179;facet=4
at x=252; y=179;facet=6
at x=139; y=180;facet=6
at x=252; y=180;facet=4
at x=90; y=181;facet=6
at x=127; y=181;facet=4
at x=135; y=181;facet=5
at x=136; y=181;facet=5
at x=29; y=182;facet=3
at x=106; y=182;facet=2
at x=141; y=182;facet=6
at x=148; y=182;facet=3
at x=73; y=183;facet=4
at x=88; y=183;facet=5
at x=115; y=184;facet=4
at x=145; y=184;facet=4
at x=85; y=185;facet=6
at x=91; y=185;facet=1
at x=115; y=185;facet=1
at x=137; y=185;facet=6
at x=145; y=185;facet=6
at x=88; y=186;facet=3
at x=115; y=186;facet=1
at x=97; y=188;facet=1
at x=134; y=188;facet=2
at x=103; y=189;facet=2
at x=118; y=189;facet=6
at x=109; y=190;facet=4
at x=112; y=190;facet=1
at x=61; y=191;facet=3
at x=102; y=191;facet=1
at x=84; y=192;facet=2
at x=105; y=192;facet=6
at x=87; y=193;facet=4
at x=90; y=195;facet=1
at x=108; y=195;facet=4
at x=81; y=196;facet=5
at x=88; y=196;facet=3
at x=89; y=196;facet=1
at x=94; y=196;facet=1
at x=112; y=196;facet=6
at x=153; y=196;facet=6
at x=254; y=196;facet=1
at x=82; y=197;facet=6
at x=88; y=197;facet=4
at x=92; y=197;facet=4
at x=220; y=197;facet=5
at x=93; y=198;facet=5
at x=120; y=198;facet=1
at x=84; y=199;facet=1
at x=85; y=199;facet=2
at x=91; y=200;facet=1
at x=220; y=200;facet=4
at x=81; y=201;facet=3
at x=86; y=201;facet=3
at x=99; y=201;facet=3
at x=108; y=201;facet=2
at x=86; y=202;facet=4
at x=104; y=202;facet=6
at x=27; y=203;facet=3
at x=66; y=203;facet=1
at x=82; y=203;facet=5
at x=84; y=203;facet=3
at x=85; y=203;facet=1
at x=211; y=203;facet=1
at x=24; y=204;facet=4
at x=80; y=204;facet=2
at x=81; y=204;facet=6
at x=82; y=204;facet=4
at x=92; y=204;facet=5
at x=27; y=205;facet=2
at x=73; y=205;facet=6
at x=86; y=205;facet=5
at x=87; y=205;facet=3
at x=102; y=205;facet=3
at x=213; y=205;facet=2
at x=26; y=206;facet=5
at x=81; y=206;facet=4
at x=83; y=206;facet=5
at x=88; y=206;facet=5
at x=24; y=207;facet=1
at x=73; y=207;facet=6
at x=89; y=207;facet=3
at x=96; y=207;facet=4
at x=29; y=208;facet=1
at x=90; y=208;facet=4
at x=119; y=208;facet=6
at x=26; y=209;facet=6
at x=131; y=210;facet=5
at x=69; y=213;facet=6
at x=118; y=213;facet=4
at x=162; y=213;facet=6
at x=166; y=213;facet=3
at x=77; y=214;facet=6
at x=96; y=214;facet=5
at x=162; y=214;facet=5
at x=0; y=215;facet=2
at x=91; y=215;facet=4
at x=119; y=215;facet=6
at x=0; y=217;facet=3
at x=1; y=217;facet=6
at x=6; y=217;facet=1
at x=85; y=217;facet=6
at x=87; y=218;facet=6
at x=1; y=219;facet=6
at x=88; y=219;facet=1
at x=103; y=219;facet=4
at x=85; y=220;facet=1
at x=102; y=220;facet=2
at x=107; y=220;facet=3
at x=51; y=221;facet=1
at x=75; y=221;facet=5
at x=93; y=221;facet=2
at x=0; y=222;facet=5
at x=1; y=222;facet=5
at x=49; y=222;facet=6
at x=56; y=222;facet=5
at x=62; y=222;facet=2
at x=66; y=222;facet=1
at x=69; y=222;facet=2
at x=0; y=223;facet=4
at x=56; y=223;facet=3
at x=101; y=223;facet=5
at x=180; y=223;facet=5
at x=101; y=224;facet=4
at x=237; y=224;facet=6
at x=82; y=225;facet=4
at x=89; y=225;facet=2
at x=91; y=225;facet=2
at x=64; y=226;facet=2
at x=94; y=226;facet=4
at x=235; y=226;facet=2
at x=74; y=227;facet=1
at x=66; y=228;facet=1
at x=96; y=228;facet=4
at x=12; y=247;facet=5
