at x=15; y=0;facet=5
at x=220; y=9;facet=7
at x=222; y=9;facet=7
at x=226; y=9;facet=1
at x=33; y=10;facet=1
at x=84; y=10;facet=8
at x=218; y=10;facet=5
at x=232; y=10;facet=2
at x=234; y=10;facet=4
at x=13; y=11;facet=7
at x=65; y=11;facet=5
at x=74; y=11;facet=1
at x=196; y=11;facet=3
at x=198; y=11;facet=5
at x=199; y=11;facet=4
at x=201; y=11;facet=8
at x=218; y=11;facet=3
at x=220; y=11;facet=8
at x=222; y=11;facet=3
at x=230; y=11;facet=7
at x=30; y=12;facet=6
at x=124; y=12;facet=8
at x=199; y=12;facet=1
at x=201; y=12;facet=4
at x=216; y=12;facet=7
at x=220; y=12;facet=4
at x=222; y=12;facet=2
at x=229; y=12;facet=4
at x=230; y=12;facet=5
at x=232; y=12;facet=6
at x=29; y=13;facet=2
at x=65; y=13;facet=5
at x=84; y=13;facet=7
at x=194; y=13;facet=2
at x=199; y=13;facet=4
at x=201; y=13;facet=3
at x=207; y=13;facet=7
at x=221; y=13;facet=5
at x=228; y=13;facet=5
at x=3; y=14;facet=2
at x=70; y=14;facet=1
at x=200; y=14;facet=8
at x=202; y=14;facet=3
at x=216; y=14;facet=7
at x=221; y=14;facet=6
at x=49; y=15;facet=1
at x=79; y=15;facet=7
at x=144; y=15;facet=5
at x=199; y=15;facet=7
at x=201; y=15;facet=6
at x=202; y=15;facet=5
at x=206; y=15;facet=4
at x=222; y=15;facet=7
at x=65; y=16;facet=3
at x=112; y=16;facet=8
at x=114; y=16;facet=5
at x=199; y=16;facet=7
at x=202; y=16;facet=1
at x=228; y=16;facet=6
at x=229; y=16;facet=3
at x=230; y=16;facet=5
at x=29; y=17;facet=3
at x=79; y=17;facet=6
at x=123; y=17;facet=8
at x=143; y=17;facet=1
at x=147; y=17;facet=5
at x=148; y=17;facet=6
at x=199; y=17;facet=1
at x=202; y=17;facet=1
at x=208; y=17;facet=5
at x=212; y=17;facet=8
at x=214; y=17;facet=1
at x=220; y=17;facet=7
at x=221; y=17;facet=7
at x=225; y=17;facet=5
at x=227; y=17;facet=4
at x=230; y=17;facet=5
at x=254; y=17;facet=8
at x=0; y=18;facet=5
at x=144; y=18;facet=4
at x=203; y=18;facet=1
at x=208; y=18;facet=1
at x=214; y=18;facet=3
at x=223; y=18;facet=7
at x=224; y=18;facet=3
at x=225; y=18;facet=3
at x=228; y=18;facet=8
at x=229; y=18;facet=6
at x=230; y=18;facet=4
at x=27; y=19;facet=5
at x=57; y=19;facet=3
at x=192; y=19;facet=8
at x=201; y=19;facet=2
at x=202; y=19;facet=4
at x=204; y=19;facet=4
at x=210; y=19;facet=4
at x=211; y=19;facet=5
at x=212; y=19;facet=1
at x=217; y=19;facet=5
at x=23; y=20;facet=7
at x=57; y=20;facet=5
at x=69; y=20;facet=7
at x=193; y=20;facet=7
at x=194; y=20;facet=5
at x=199; y=20;facet=3
at x=201; y=20;facet=3
at x=218; y=20;facet=4
at x=219; y=20;facet=6
at x=228; y=20;facet=8
at x=4; y=21;facet=5
at x=23; y=21;facet=3
at x=198; y=21;facet=5
at x=201; y=21;facet=8
at x=218; y=21;facet=7
at x=224; y=21;facet=5
at x=226; y=21;facet=7
at x=228; y=21;facet=7
at x=0; y=22;facet=7
at x=24; y=22;facet=4
at x=31; y=22;facet=1
at x=198; y=22;facet=5
at x=202; y=22;facet=1
at x=211; y=22;facet=8
at x=212; y=22;facet=7
at x=69; y=23;facet=6
at x=82; y=23;facet=1
at x=84; y=23;facet=4
at x=163; y=23;facet=8
at x=202; y=23;facet=8
at x=204; y=23;facet=1
at x=208; y=23;facet=2
at x=210; y=23;facet=3
at x=212; y=23;facet=4
at x=213; y=23;facet=3
at x=215; y=23;facet=3
at x=0; y=24;facet=6
at x=123; y=24;facet=8
at x=199; y=24;facet=1
at x=201; y=24;facet=7
at x=209; y=24;facet=2
at x=226; y=24;facet=8
at x=40; y=25;facet=4
at x=200; y=25;facet=5
at x=202; y=25;facet=8
at x=208; y=25;facet=8
at x=214; y=25;facet=3
at x=216; y=25;facet=2
at x=226; y=25;facet=4
at x=216; y=26;facet=5
at x=201; y=27;facet=6
at x=204; y=27;facet=2
at x=218; y=27;facet=5
